gender,人口,時間軸（年月日現在）,,全国・都道府県,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85歳以上
女,総人口,2022年10月1日現在,,岐阜県,"1,001",31,38,43,46,45,41,43,50,57,71,72,63,62,64,83,64,55,73
女,総人口,2022年10月1日現在,,静岡県,"1,816",57,69,77,79,72,76,82,96,108,130,132,115,111,116,149,116,100,133
女,総人口,2022年10月1日現在,,愛知県,"3,761",137,157,167,170,198,202,198,217,236,285,286,235,205,198,263,215,181,211
女,総人口,2022年10月1日現在,,三重県,891,28,34,38,39,38,38,40,45,51,64,64,57,55,57,72,56,48,65
女,総人口,2022年10月1日現在,,滋賀県,714,26,31,33,34,36,33,35,41,45,54,51,44,41,42,53,40,32,44
女,総人口,2022年10月1日現在,,京都府,"1,333",40,47,51,56,78,68,62,69,78,97,97,83,74,75,106,86,72,94
女,総人口,2022年10月1日現在,,大阪府,"4,580",148,164,176,188,248,252,239,253,275,344,359,294,245,238,336,286,251,283
女,総人口,2022年10月1日現在,,兵庫県,"2,835",91,107,116,120,132,126,129,149,168,210,215,184,170,169,222,179,151,197
女,総人口,2022年10月1日現在,,奈良県,691,20,25,28,30,32,27,29,34,39,49,51,45,42,44,59,47,40,49
女,総人口,2022年10月1日現在,,和歌山県,477,14,17,19,19,17,17,19,23,26,32,34,32,31,32,42,33,29,41
女,総人口,2022年10月1日現在,,鳥取県,284,9,11,12,12,11,11,12,15,16,19,18,17,18,20,24,17,15,27
女,総人口,2022年10月1日現在,,島根県,340,11,13,14,14,12,12,14,17,19,22,21,19,21,23,30,22,20,36
女,総人口,2022年10月1日現在,,岡山県,966,32,37,40,42,48,44,45,51,55,68,66,55,56,59,77,62,52,78
女,総人口,2022年10月1日現在,,広島県,"1,422",48,57,61,62,63,63,65,76,84,104,102,85,82,85,112,92,75,106
女,総人口,2022年10月1日現在,,山口県,689,20,24,27,28,26,25,26,33,37,46,46,40,42,47,63,50,44,64
女,総人口,2022年10月1日現在,,徳島県,368,11,12,14,14,14,13,15,18,20,25,24,23,24,27,34,24,21,34
女,総人口,2022年10月1日現在,,香川県,483,16,18,20,21,18,19,21,25,28,35,33,28,29,31,42,32,26,40
女,総人口,2022年10月1日現在,,愛媛県,686,20,24,28,28,25,25,28,34,38,47,46,42,44,48,61,46,40,61
女,総人口,2022年10月1日現在,,高知県,356,10,12,13,14,12,12,13,17,19,24,23,21,23,25,32,26,22,36
女,総人口,2022年10月1日現在,,福岡県,"2,693",96,109,115,114,139,135,135,155,170,191,182,157,155,165,207,151,133,185
女,総人口,2022年10月1日現在,,佐賀県,421,15,17,19,19,18,17,18,22,25,27,26,25,27,30,34,24,22,35
女,総人口,2022年10月1日現在,,長崎県,679,22,26,28,28,24,24,28,33,37,43,44,43,46,51,59,42,40,59
女,総人口,2022年10月1日現在,,熊本県,904,32,37,40,39,36,36,40,48,52,58,55,55,58,64,73,52,49,79
女,総人口,2022年10月1日現在,,大分県,581,18,22,24,24,22,22,24,29,33,38,37,34,37,41,51,38,34,52
女,総人口,2022年10月1日現在,,宮崎県,555,19,23,25,23,20,20,23,29,32,36,34,33,36,41,48,33,31,49
女,総人口,2022年10月1日現在,,鹿児島県,825,29,33,36,34,30,31,36,44,48,51,50,50,56,63,68,46,45,75
女,総人口,2022年10月1日現在,,沖縄県,746,36,40,41,38,35,37,41,47,48,53,50,44,45,47,46,27,28,41
女,総人口,2023年10月1日現在,,全国,"63,859","1,995","2,360","2,559","2,675","3,024","3,146","3,106","3,454","3,827","4,495","4,782","4,136","3,788","3,763","4,656","4,108","3,437","4,547"
女,総人口,2023年10月1日現在,,北海道,"2,688",69,86,96,102,108,111,116,135,154,185,193,178,175,180,231,190,159,219
女,総人口,2023年10月1日現在,,青森県,626,16,20,22,24,20,21,23,29,34,40,43,42,45,48,57,45,39,57
女,総人口,2023年10月1日現在,,岩手県,602,15,20,23,24,21,21,24,29,33,39,39,38,41,44,52,41,38,59
女,総人口,2023年10月1日現在,,宮城県,"1,160",34,42,46,50,59,56,57,65,74,82,81,71,72,76,89,67,57,83
女,総人口,2023年10月1日現在,,秋田県,482,10,14,16,17,13,14,17,21,26,30,31,30,35,39,46,36,33,54
女,総人口,2023年10月1日現在,,山形県,528,14,18,21,22,18,18,21,26,30,34,34,33,36,39,46,35,31,53
女,総人口,2023年10月1日現在,,福島県,894,26,33,34,37,31,34,39,46,51,58,59,57,62,67,76,57,49,78
女,総人口,2023年10月1日現在,,茨城県,"1,412",42,52,58,62,62,61,64,74,84,98,104,90,87,93,114,96,76,95
女,総人口,2023年10月1日現在,,栃木県,950,28,35,39,42,41,40,43,51,58,67,70,61,59,64,77,62,49,64
女,総人口,2023年10月1日現在,,群馬県,960,29,35,39,43,42,41,42,48,55,67,72,62,57,61,76,66,54,70
女,総人口,2023年10月1日現在,,埼玉県,"3,691",118,139,149,157,187,196,190,205,227,269,293,244,206,202,261,243,198,208
女,総人口,2023年10月1日現在,,千葉県,"3,158",100,117,126,133,158,164,160,175,193,227,249,206,177,176,226,211,170,190
女,総人口,2023年10月1日現在,,東京都,"7,172",225,258,256,266,426,516,465,469,492,542,575,479,382,326,385,370,323,418
女,総人口,2023年10月1日現在,,神奈川県,"4,651",147,172,185,194,247,260,242,260,291,345,386,324,262,236,296,281,239,284
女,総人口,2023年10月1日現在,,新潟県,"1,092",31,38,43,45,40,41,45,54,62,74,74,70,69,76,93,74,63,100
女,総人口,2023年10月1日現在,,富山県,516,15,18,20,21,20,21,21,24,28,36,38,32,31,33,42,40,31,45
女,総人口,2023年10月1日現在,,石川県,570,18,21,23,25,27,25,25,28,32,40,42,36,34,35,43,40,31,44
女,総人口,2023年10月1日現在,,福井県,380,12,14,16,17,14,15,17,19,21,25,27,24,24,25,30,25,21,32
女,総人口,2023年10月1日現在,,山梨県,404,12,14,16,18,18,16,17,19,22,27,29,28,26,27,32,27,23,33
女,総人口,2023年10月1日現在,,長野県,"1,023",31,38,42,45,37,39,43,50,57,71,74,66,64,65,79,71,60,91
女,総人口,2023年10月1日現在,,岐阜県,993,30,37,42,45,45,41,42,49,56,68,73,64,62,63,78,68,57,73
女,総人口,2023年10月1日現在,,静岡県,"1,801",54,67,76,79,72,75,79,93,105,125,134,118,111,113,140,124,103,134
女,総人口,2023年10月1日現在,,愛知県,"3,751",132,154,166,170,195,203,197,213,230,273,293,243,210,193,244,229,188,217
女,総人口,2023年10月1日現在,,三重県,882,27,33,37,39,38,38,39,44,50,61,66,58,55,55,68,60,50,66
女,総人口,2023年10月1日現在,,滋賀県,712,26,30,33,34,35,34,34,39,44,52,53,45,42,41,50,42,33,44
女,総人口,2023年10月1日現在,,京都府,"1,325",38,46,50,56,76,70,61,67,76,93,100,85,75,72,97,92,75,96
女,総人口,2023年10月1日現在,,大阪府,"4,572",145,162,175,187,246,258,239,248,268,327,367,306,253,231,309,300,259,293
女,総人口,2023年10月1日現在,,兵庫県,"2,819",88,104,115,120,130,126,127,144,163,200,220,189,172,165,208,190,156,201
女,総人口,2023年10月1日現在,,奈良県,686,20,24,27,30,31,27,28,33,38,46,52,47,43,43,55,50,41,50
女,総人口,2023年10月1日現在,,和歌山県,471,14,16,18,19,16,17,19,22,25,31,34,32,31,31,39,35,30,41
女,総人口,2023年10月1日現在,,鳥取県,280,9,11,12,12,11,11,12,14,16,18,18,17,18,20,23,19,15,26
女,総人口,2023年10月1日現在,,島根県,335,11,13,14,14,12,12,14,16,18,21,21,19,21,23,28,24,20,36
女,総人口,2023年10月1日現在,,岡山県,958,31,36,40,41,47,45,44,49,54,65,68,57,55,57,71,67,53,78
女,総人口,2023年10月1日現在,,広島県,"1,409",46,55,61,62,62,62,64,73,82,99,105,87,82,83,105,97,78,106
女,総人口,2023年10月1日現在,,山口県,680,20,23,27,28,26,25,26,31,36,44,47,41,41,45,59,53,44,63
女,総人口,2023年10月1日現在,,徳島県,363,10,12,13,14,14,13,14,17,20,24,25,23,23,26,32,26,22,34
女,総人口,2023年10月1日現在,,香川県,478,15,18,20,21,19,19,20,24,27,34,34,29,28,31,39,35,26,40
女,総人口,2023年10月1日現在,,愛媛県,678,19,24,27,27,24,25,27,33,37,45,47,43,44,47,58,49,40,61
女,総人口,2023年10月1日現在,,高知県,351,10,12,13,14,12,12,13,16,19,23,24,21,22,24,31,27,22,36
女,総人口,2023年10月1日現在,,福岡県,"2,685",93,108,114,115,137,136,134,150,167,186,187,161,154,160,199,163,135,187
女,総人口,2023年10月1日現在,,佐賀県,417,14,17,19,19,18,17,18,22,24,27,26,25,27,29,34,25,22,35
女,総人口,2023年10月1日現在,,長崎県,670,21,25,28,28,23,24,27,32,37,42,44,43,45,50,58,45,39,59
女,総人口,2023年10月1日現在,,熊本県,898,31,37,39,39,37,36,40,47,52,57,56,55,57,62,71,56,49,79
女,総人口,2023年10月1日現在,,大分県,575,18,21,23,24,22,22,23,28,32,37,38,34,36,40,49,41,34,52
女,総人口,2023年10月1日現在,,宮崎県,550,18,22,24,24,20,20,22,28,32,36,34,33,36,40,46,36,31,48
女,総人口,2023年10月1日現在,,鹿児島県,817,28,33,36,34,30,30,34,42,47,50,50,50,55,62,66,50,45,74
女,総人口,2023年10月1日現在,,沖縄県,745,35,40,41,38,35,37,40,46,48,52,51,45,45,46,47,29,28,42
女,総人口,2024年10月1日現在,,全国,"63,569","1,920","2,298","2,528","2,658","3,029","3,163","3,107","3,362","3,760","4,313","4,845","4,239","3,818","3,728","4,326","4,320","3,584","4,570"
女,総人口,2024年10月1日現在,,北海道,"2,661",66,83,94,100,109,110,115,130,150,178,196,179,175,175,217,203,162,220
女,総人口,2024年10月1日現在,,青森県,615,15,19,22,23,20,20,23,28,33,39,43,42,44,48,54,48,40,56
女,総人口,2024年10月1日現在,,岩手県,592,14,19,23,23,20,20,23,27,33,38,39,38,40,44,50,43,38,58
女,総人口,2024年10月1日現在,,宮城県,"1,152",32,41,46,49,58,56,56,63,72,80,83,72,71,75,85,72,58,83
女,総人口,2024年10月1日現在,,秋田県,473,10,13,16,17,13,13,16,20,25,29,31,30,34,38,44,38,33,53
女,総人口,2024年10月1日現在,,山形県,520,14,17,20,21,19,18,20,25,29,33,34,32,35,39,44,37,31,52
女,総人口,2024年10月1日現在,,福島県,881,24,32,34,37,32,32,38,44,50,56,60,56,60,66,74,60,51,76
女,総人口,2024年10月1日現在,,茨城県,"1,403",41,50,57,61,62,61,63,72,83,95,106,92,86,91,109,101,80,96
女,総人口,2024年10月1日現在,,栃木県,942,27,34,38,41,41,40,42,50,56,65,71,62,58,63,73,66,51,64
女,総人口,2024年10月1日現在,,群馬県,953,28,34,38,42,43,41,42,47,54,64,73,64,58,60,71,70,56,70
女,総人口,2024年10月1日現在,,埼玉県,"3,691",114,136,147,157,188,197,194,201,223,256,297,254,211,199,240,251,210,215
女,総人口,2024年10月1日現在,,千葉県,"3,158",97,114,124,132,160,167,162,171,190,218,252,214,180,173,209,219,181,195
女,総人口,2024年10月1日現在,,東京都,"7,218",219,254,258,269,428,532,478,464,488,527,581,497,398,330,356,381,335,425
女,総人口,2024年10月1日現在,,神奈川県,"4,649",142,168,182,193,244,266,245,254,286,330,387,338,272,236,272,291,251,292
女,総人口,2024年10月1日現在,,新潟県,"1,078",29,36,42,44,40,40,44,52,61,71,75,70,68,74,88,79,65,98
女,総人口,2024年10月1日現在,,富山県,511,15,17,19,21,20,20,21,23,27,34,39,33,31,32,39,41,33,44
女,総人口,2024年10月1日現在,,石川県,564,17,21,23,25,26,25,25,27,31,38,43,36,34,34,40,43,33,43
女,総人口,2024年10月1日現在,,福井県,377,12,14,16,17,15,15,16,19,21,24,27,24,24,25,28,27,22,31
女,総人口,2024年10月1日現在,,山梨県,402,12,14,16,18,18,17,17,19,21,25,29,28,26,27,30,28,24,33
女,総人口,2024年10月1日現在,,長野県,"1,014",30,37,41,44,38,38,42,48,56,68,75,68,64,65,74,74,63,90
女,総人口,2024年10月1日現在,,岐阜県,985,29,36,41,45,45,41,41,47,54,64,74,66,62,62,72,72,59,73
女,総人口,2024年10月1日現在,,静岡県,"1,787",51,64,74,78,74,73,78,90,103,119,136,121,111,112,130,129,108,134
女,総人口,2024年10月1日現在,,愛知県,"3,742",127,150,163,170,194,205,197,208,227,261,298,251,215,193,223,239,198,222
女,総人口,2024年10月1日現在,,三重県,874,26,32,36,39,38,37,38,43,49,58,67,59,56,55,63,63,53,65
女,総人口,2024年10月1日現在,,滋賀県,710,25,29,33,34,35,34,34,38,43,50,54,46,42,41,46,46,36,44
女,総人口,2024年10月1日現在,,京都府,"1,317",36,44,49,56,74,71,62,65,74,88,102,88,77,72,87,97,79,97
女,総人口,2024年10月1日現在,,大阪府,"4,572",141,159,173,186,246,266,242,245,264,310,370,317,261,230,279,311,271,301
女,総人口,2024年10月1日現在,,兵庫県,"2,802",86,101,113,119,130,126,126,139,160,190,222,194,174,165,190,200,164,203
女,総人口,2024年10月1日現在,,奈良県,681,19,23,27,29,31,28,28,32,37,44,53,47,43,43,51,53,44,50
女,総人口,2024年10月1日現在,,和歌山県,465,13,16,18,19,17,16,18,22,25,29,34,32,31,31,36,37,31,41
女,総人口,2024年10月1日現在,,鳥取県,277,9,10,12,12,11,10,11,14,16,18,19,16,18,19,22,20,16,26
女,総人口,2024年10月1日現在,,島根県,331,10,12,14,14,12,12,13,16,18,20,22,19,20,22,26,25,20,35
女,総人口,2024年10月1日現在,,岡山県,950,30,35,39,40,46,45,43,48,53,62,69,58,55,57,65,70,56,77
女,総人口,2024年10月1日現在,,広島県,"1,396",43,53,60,61,62,61,63,71,80,94,107,90,82,82,97,102,82,106
女,総人口,2024年10月1日現在,,山口県,671,19,23,26,28,26,24,25,30,35,42,48,42,40,45,54,56,46,62
女,総人口,2024年10月1日現在,,徳島県,358,10,12,13,14,14,13,14,17,19,23,25,23,23,26,30,28,22,33
女,総人口,2024年10月1日現在,,香川県,473,14,17,19,20,19,18,20,23,27,32,35,29,28,31,35,37,28,39
女,総人口,2024年10月1日現在,,愛媛県,669,18,23,26,27,24,24,27,32,37,43,48,43,43,46,54,53,42,60
女,総人口,2024年10月1日現在,,高知県,345,9,11,13,13,12,11,13,15,18,22,25,21,22,24,28,29,23,35
女,総人口,2024年10月1日現在,,福岡県,"2,678",90,106,113,116,138,137,133,146,164,182,191,165,153,158,185,175,139,188
女,総人口,2024年10月1日現在,,佐賀県,414,14,17,19,19,18,16,18,21,24,26,27,25,26,28,32,27,23,34
女,総人口,2024年10月1日現在,,長崎県,661,20,25,28,28,23,23,26,31,36,40,44,43,44,48,55,49,40,59
女,総人口,2024年10月1日現在,,熊本県,891,30,36,39,39,38,36,39,45,51,55,57,54,56,61,68,60,50,78
女,総人口,2024年10月1日現在,,大分県,568,17,21,23,24,22,21,23,27,31,36,38,35,35,40,46,44,35,52
女,総人口,2024年10月1日現在,,宮崎県,545,18,21,24,24,20,20,22,27,31,35,35,33,35,39,44,39,31,48
女,総人口,2024年10月1日現在,,鹿児島県,807,26,32,35,34,31,30,33,40,47,50,51,49,53,60,65,54,45,73
女,総人口,2024年10月1日現在,,沖縄県,744,34,39,41,38,36,37,40,45,48,51,52,46,44,46,47,32,27,43
女,日本人人口,2020年10月1日現在,,全国,"63,396","2,177","2,457","2,591","2,736","2,900","2,914","3,119","3,552","4,057","4,764","4,241","3,896","3,714","4,200","4,826","3,899","3,159","4,195"
女,日本人人口,2020年10月1日現在,,北海道,"2,740",79,93,99,108,107,110,122,144,170,197,180,179,176,212,232,179,151,202
女,日本人人口,2020年10月1日現在,,青森県,651,19,21,24,25,21,22,26,32,38,43,42,44,47,54,56,44,40,53
女,日本人人口,2020年10月1日現在,,岩手県,623,18,22,24,26,21,22,26,32,37,40,38,40,43,49,50,41,39,56
女,日本人人口,2020年10月1日現在,,宮城県,"1,168",38,45,47,53,56,54,60,70,78,84,73,71,74,84,83,63,56,78
女,日本人人口,2020年10月1日現在,,秋田県,505,12,15,18,18,14,15,19,24,28,31,29,33,38,44,45,35,35,52
女,日本人人口,2020年10月1日現在,,山形県,547,17,20,22,23,19,19,24,28,32,34,32,34,38,43,42,34,33,52
女,日本人人口,2020年10月1日現在,,福島県,921,30,34,37,39,33,36,42,48,55,60,56,60,66,74,70,55,51,76
女,日本人人口,2020年10月1日現在,,茨城県,"1,405",46,55,60,63,59,57,65,77,88,104,90,86,89,106,114,88,68,90
女,日本人人口,2020年10月1日現在,,栃木県,948,31,37,40,43,38,39,46,53,61,70,61,58,61,72,75,56,44,62
女,日本人人口,2020年10月1日現在,,群馬県,951,31,36,40,44,39,38,42,49,59,71,62,58,58,69,78,61,48,67
女,日本人人口,2020年10月1日現在,,埼玉県,"3,599",125,142,150,160,180,176,181,206,237,289,253,217,197,231,280,231,167,177
女,日本人人口,2020年10月1日現在,,千葉県,"3,083",106,119,127,136,152,148,154,176,202,243,214,184,170,201,242,199,146,165
女,日本人人口,2020年10月1日現在,,東京都,"6,860",247,252,245,262,395,444,435,462,497,564,502,418,338,345,420,362,299,372
女,日本人人口,2020年10月1日現在,,神奈川県,"4,532",158,176,185,199,239,229,231,265,307,373,340,284,239,261,320,271,208,247
女,日本人人口,2020年10月1日現在,,新潟県,"1,123",35,41,45,47,41,43,50,58,68,76,69,69,73,86,91,70,64,97
女,日本人人口,2020年10月1日現在,,富山県,523,16,19,21,22,19,20,22,26,31,39,33,31,31,37,47,36,29,44
女,日本人人口,2020年10月1日現在,,石川県,576,20,23,24,26,26,24,26,30,36,43,37,35,34,38,48,36,28,42
女,日本人人口,2020年10月1日現在,,福井県,385,14,16,17,17,15,15,17,20,23,27,24,24,25,27,30,24,20,31
女,日本人人口,2020年10月1日現在,,山梨県,404,13,15,17,19,17,16,17,20,24,28,27,26,26,29,32,26,21,32
女,日本人人口,2020年10月1日現在,,長野県,"1,028",34,40,44,45,37,39,44,51,63,73,66,63,63,71,81,68,56,89
女,日本人人口,2020年10月1日現在,,岐阜県,990,33,40,43,46,41,38,42,50,59,72,65,63,61,70,81,65,52,69
女,日本人人口,2020年10月1日現在,,静岡県,"1,795",60,71,78,77,68,72,83,96,110,132,118,112,111,126,144,118,94,126
女,日本人人口,2020年10月1日現在,,愛知県,"3,651",142,157,164,170,184,184,191,211,239,290,251,221,194,215,263,216,165,192
女,日本人人口,2020年10月1日現在,,三重県,881,29,34,38,39,36,35,40,45,53,65,58,57,54,61,70,57,46,62
女,日本人人口,2020年10月1日現在,,滋賀県,701,27,32,33,34,33,31,35,40,47,54,46,43,41,45,51,39,30,41
女,日本人人口,2020年10月1日現在,,京都府,"1,317",42,48,51,60,72,62,62,70,83,100,88,79,71,82,107,86,65,87
女,日本人人口,2020年10月1日現在,,大阪府,"4,479",153,167,177,196,233,229,231,249,289,360,321,273,229,263,339,293,225,251
女,日本人人口,2020年10月1日現在,,兵庫県,"2,810",96,110,117,124,127,119,131,152,177,218,195,178,164,183,219,179,139,182
女,日本人人口,2020年10月1日現在,,奈良県,694,22,26,28,31,31,27,30,35,41,52,48,44,42,49,59,48,35,46
女,日本人人口,2020年10月1日現在,,和歌山県,484,15,18,19,19,17,18,21,24,27,34,32,32,31,35,41,34,28,40
女,日本人人口,2020年10月1日現在,,鳥取県,286,10,12,12,12,10,11,13,15,17,19,16,17,19,21,23,17,16,26
女,日本人人口,2020年10月1日現在,,島根県,342,12,14,14,14,12,12,14,17,19,22,19,20,22,25,29,22,20,35
女,日本人人口,2020年10月1日現在,,岡山県,965,34,38,40,44,46,42,45,51,58,70,59,55,57,63,77,62,49,74
女,日本人人口,2020年10月1日現在,,広島県,"1,417",51,59,61,62,61,61,67,76,89,107,91,83,83,93,112,90,69,101
女,日本人人口,2020年10月1日現在,,山口県,697,22,25,28,29,25,24,28,34,40,47,42,40,44,52,63,50,42,61
女,日本人人口,2020年10月1日現在,,徳島県,373,11,13,14,15,14,13,16,19,22,26,23,23,25,30,32,24,21,33
女,日本人人口,2020年10月1日現在,,香川県,485,16,19,20,21,18,19,22,26,31,35,30,28,30,34,42,31,25,39
女,日本人人口,2020年10月1日現在,,愛媛県,696,22,26,28,28,25,25,30,35,41,48,43,43,46,53,59,46,39,59
女,日本人人口,2020年10月1日現在,,高知県,363,11,13,13,14,12,12,14,18,21,25,21,22,24,27,32,26,21,36
女,日本人人口,2020年10月1日現在,,福岡県,"2,666",100,111,113,118,129,127,137,157,174,191,167,155,157,181,198,151,126,174
女,日本人人口,2020年10月1日現在,,佐賀県,423,16,18,19,19,17,16,19,23,25,27,25,26,28,32,31,25,22,34
女,日本人人口,2020年10月1日現在,,長崎県,691,24,27,29,28,24,25,30,35,39,45,42,44,48,55,56,43,39,58
女,日本人人口,2020年10月1日現在,,熊本県,907,34,38,40,39,34,36,42,49,54,57,53,56,61,68,68,53,49,76
女,日本人人口,2020年10月1日現在,,大分県,584,20,23,24,24,21,21,25,30,35,39,34,35,39,45,49,38,33,50
女,日本人人口,2020年10月1日現在,,宮崎県,561,20,24,25,23,19,20,25,30,33,36,32,34,39,44,45,34,31,47
女,日本人人口,2020年10月1日現在,,鹿児島県,833,30,35,36,35,29,31,38,45,49,51,48,52,60,65,62,48,46,74
女,日本人人口,2020年10月1日現在,,沖縄県,736,38,41,40,38,34,37,42,47,49,53,46,44,46,48,39,28,28,39
女,日本人人口,2021年10月1日現在,,全国,"63,094","2,104","2,419","2,580","2,681","2,884","2,914","3,041","3,481","3,907","4,697","4,488","3,835","3,683","4,006","5,079","3,703","3,239","4,354"
女,日本人人口,2021年10月1日現在,,北海道,"2,717",76,91,99,105,106,108,118,141,163,196,188,174,174,200,242,175,154,208
女,日本人人口,2021年10月1日現在,,青森県,642,18,21,23,25,21,21,25,32,36,43,43,42,46,52,59,41,39,55
女,日本人人口,2021年10月1日現在,,岩手県,615,18,21,24,25,20,22,25,31,35,40,39,38,42,48,53,39,38,58
女,日本人人口,2021年10月1日現在,,宮城県,"1,162",37,44,47,51,57,54,58,68,76,84,77,69,73,81,91,60,56,80
女,日本人人口,2021年10月1日現在,,秋田県,497,12,15,17,18,13,15,18,23,27,31,31,31,37,42,48,33,34,53
女,日本人人口,2021年10月1日現在,,山形県,540,16,19,22,23,19,19,23,27,31,34,33,33,37,42,46,32,32,53
女,日本人人口,2021年10月1日現在,,福島県,911,29,34,36,39,31,35,41,47,53,60,58,57,64,72,77,51,50,78
女,日本人人口,2021年10月1日現在,,茨城県,"1,396",44,54,59,62,59,56,63,75,85,102,96,83,86,101,121,85,70,92
女,日本人人口,2021年10月1日現在,,栃木県,942,30,36,40,43,38,38,44,52,59,69,64,56,60,69,81,54,45,63
女,日本人人口,2021年10月1日現在,,群馬県,944,30,35,40,43,39,38,40,48,56,70,66,57,57,66,82,60,49,69
女,日本人人口,2021年10月1日現在,,埼玉県,"3,599",121,140,150,157,180,179,179,202,229,283,270,218,196,218,291,222,176,189
女,日本人人口,2021年10月1日現在,,千葉県,"3,081",103,117,127,133,151,149,152,174,195,238,229,183,169,190,251,191,153,175
女,日本人人口,2021年10月1日現在,,東京都,"6,853",236,253,247,254,393,451,427,454,483,553,531,422,345,331,433,342,304,392
女,日本人人口,2021年10月1日現在,,神奈川県,"4,536",153,174,185,194,241,234,229,259,296,364,361,287,242,248,332,259,217,262
女,日本人人口,2021年10月1日現在,,新潟県,"1,110",33,40,44,46,40,41,48,57,66,76,72,67,71,82,98,66,63,99
女,日本人人口,2021年10月1日現在,,富山県,518,16,18,20,22,19,19,21,25,30,39,36,30,31,35,49,34,29,45
女,日本人人口,2021年10月1日現在,,石川県,572,19,22,24,26,26,24,26,29,34,43,39,34,34,37,50,34,28,43
女,日本人人口,2021年10月1日現在,,福井県,381,13,15,17,17,14,15,17,19,22,27,25,23,24,26,33,22,20,32
女,日本人人口,2021年10月1日現在,,山梨県,402,13,15,16,18,17,16,17,19,23,28,28,26,26,28,34,24,22,32
女,日本人人口,2021年10月1日現在,,長野県,"1,021",33,39,43,45,35,39,43,50,60,73,69,61,63,68,86,65,57,90
女,日本人人口,2021年10月1日現在,,岐阜県,981,32,39,43,45,41,38,41,49,56,71,69,61,61,67,86,61,53,71
女,日本人人口,2021年10月1日現在,,静岡県,"1,782",57,69,77,77,66,71,80,93,106,130,126,109,110,121,152,112,97,130
女,日本人人口,2021年10月1日現在,,愛知県,"3,642",138,155,164,167,184,184,187,207,230,284,269,219,196,204,273,206,173,202
女,日本人人口,2021年10月1日現在,,三重県,873,28,34,37,39,35,35,38,44,51,64,61,55,54,58,74,54,47,64
女,日本人人口,2021年10月1日現在,,滋賀県,699,26,31,33,34,34,31,34,40,46,53,49,42,40,43,54,37,31,43
女,日本人人口,2021年10月1日現在,,京都府,"1,310",41,47,51,57,73,63,60,69,79,99,93,79,71,77,112,81,68,91
女,日本人人口,2021年10月1日現在,,大阪府,"4,468",149,165,177,189,234,233,228,246,275,351,343,275,231,246,352,273,236,267
女,日本人人口,2021年10月1日現在,,兵庫県,"2,795",93,108,116,121,127,119,127,148,170,214,207,176,164,174,230,169,144,190
女,日本人人口,2021年10月1日現在,,奈良県,689,21,25,28,30,31,26,29,34,40,50,50,44,42,47,62,45,37,48
女,日本人人口,2021年10月1日現在,,和歌山県,479,14,17,19,19,16,17,20,23,26,33,33,31,31,33,44,32,28,41
女,日本人人口,2021年10月1日現在,,鳥取県,283,10,11,12,12,10,11,12,15,17,19,17,17,18,21,24,16,16,27
女,日本人人口,2021年10月1日現在,,島根県,338,11,13,14,14,11,12,14,16,19,22,20,19,21,24,31,21,20,36
女,日本人人口,2021年10月1日現在,,岡山県,959,33,38,40,43,46,42,44,50,56,69,63,54,56,60,80,59,50,76
女,日本人人口,2021年10月1日現在,,広島県,"1,407",49,58,61,62,60,60,65,75,85,106,98,82,81,88,117,86,72,104
女,日本人人口,2021年10月1日現在,,山口県,689,21,25,28,28,25,24,26,33,38,47,45,39,43,49,66,47,43,63
女,日本人人口,2021年10月1日現在,,徳島県,368,11,13,14,14,14,13,15,18,21,25,24,22,24,28,35,22,21,34
女,日本人人口,2021年10月1日現在,,香川県,481,16,19,20,21,17,18,21,25,29,36,32,27,29,33,44,29,26,40
女,日本人人口,2021年10月1日現在,,愛媛県,688,21,25,28,28,24,25,29,35,39,48,45,42,44,50,63,43,40,60
女,日本人人口,2021年10月1日現在,,高知県,359,10,12,13,14,12,12,14,17,20,25,23,21,23,26,34,24,22,36
女,日本人人口,2021年10月1日現在,,福岡県,"2,661",98,110,114,114,131,128,133,155,170,191,176,152,154,172,211,143,130,180
女,日本人人口,2021年10月1日現在,,佐賀県,420,15,18,19,19,17,16,19,23,25,27,26,25,28,31,34,23,22,34
女,日本人人口,2021年10月1日現在,,長崎県,682,23,27,28,28,23,24,28,34,38,44,44,42,47,53,60,40,40,59
女,日本人人口,2021年10月1日現在,,熊本県,901,33,38,40,39,34,35,40,48,53,58,55,54,59,66,73,50,50,78
女,日本人人口,2021年10月1日現在,,大分県,579,19,22,24,24,20,21,24,29,33,39,36,33,37,43,52,36,34,51
女,日本人人口,2021年10月1日現在,,宮崎県,556,20,23,25,23,18,20,24,29,32,36,34,33,38,42,49,31,31,48
女,日本人人口,2021年10月1日現在,,鹿児島県,826,29,34,36,34,28,30,36,44,48,51,49,50,58,64,67,45,46,74
女,日本人人口,2021年10月1日現在,,沖縄県,737,37,41,41,38,34,36,41,47,48,53,48,43,45,47,45,25,28,40
女,日本人人口,2022年10月1日現在,,全国,"62,717","2,032","2,373","2,555","2,637","2,850","2,910","2,976","3,405","3,790","4,564","4,572","3,955","3,704","3,829","4,903","3,858","3,336","4,468"
女,日本人人口,2022年10月1日現在,,北海道,"2,692",73,88,97,103,104,106,116,137,157,190,189,176,174,189,240,180,158,214
